mean_lbp,var_lbp,H,S,V,0,1,2,3,4,Area,Perimeter,Aspect Ratio,Extent,Solidity,label
7.751953125,1.9228477478027344,2,1,1,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,20.46153846153846,143.3041942853194,1.6386826661471132,0.060982041987309006,0.12823865304906049,apple
7.75250244140625,1.9236692748963833,0,1,3,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,85.4375,100.0026774853468,1.0820957484297389,0.09406803242005367,0.2300587844696006,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,11.34375,98.25375532358885,1.3943219365210873,0.03439444798576013,0.11739604266522374,apple
7.751953125,1.9228477478027344,1,7,3,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,9.533333333333333,74.85320746898651,1.5142280489883828,0.035852488541131454,0.1321641353216926,apple
7.751953125,1.9228477478027344,1,5,5,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,79.3,100.53892492226191,1.049376497074672,0.09934505800882483,0.2149795399831483,apple
7.751953125,1.9228477478027344,1,7,2,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,12.02,76.55761426289877,1.2664308159585427,0.07709387976926436,0.20047079294514153,apple
7.7520751953125,1.923030361533165,0,7,2,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,14.828947368421053,74.13113387321171,1.2624127127346376,0.06178857572890524,0.19147800624991845,apple
7.7520751953125,1.923030361533165,0,6,5,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,12.296610169491526,74.26402070966817,1.271446739300592,0.08082658349641231,0.2320404360262365,apple
7.751953125,1.9228477478027344,0,2,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,8.613636363636363,95.34809381853451,3.173645431235847,0.05574223216122472,0.16237102100149417,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,10.8125,139.55597814917564,1.6557932845172632,0.04521428419519716,0.22149978162721032,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,24.0,117.04549649953842,0.8894587096919885,0.1230369754282827,0.27221199529199824,apple
7.751953125,1.9228477478027344,1,5,4,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,12.823529411764707,90.23781419501586,1.214785284324316,0.03724408795416839,0.1597786969794505,apple
7.75201416015625,1.92293905839324,1,4,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,10.416666666666666,82.2797540738469,1.406416267030504,0.042592800157390975,0.1403069032882425,apple
7.75201416015625,1.92293905839324,1,7,4,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,27.863636363636363,96.64111353050579,1.9073494270642644,0.07347751923906563,0.20563793028129107,apple
7.751953125,1.9228477478027344,1,3,5,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,18.15909090909091,62.32492714397835,1.3536408684028916,0.0828345883274935,0.21078852692370842,apple
7.751953125,1.9228477478027344,0,7,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,35.666666666666664,272.9360728263855,1.1085110260616002,0.01110204947327195,0.0472720551643894,apple
7.751953125,1.9228477478027344,0,4,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,15.416666666666666,123.32302703460057,0.8432742303519994,0.016373766653545608,0.06879859703199266,apple
7.751953125,1.9228477478027344,0,7,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,13.973684210526315,73.52226325712707,1.3519765790300535,0.09648575507819342,0.25126481798924954,apple
7.751953125,1.9228477478027344,0,7,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,21.083333333333332,128.83199723561606,0.8979091989689604,0.019758326651151386,0.08350814711454141,apple
7.751953125,1.9228477478027344,0,5,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,14.886363636363637,107.31598011472009,1.5603363432270958,0.033498286256583513,0.13279409573710163,apple
7.751953125,1.9228477478027344,0,6,3,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,1923.1666666666667,154.56279345353445,0.7461958246081605,0.22169015498024122,0.37921844575483504,apple
7.751953125,1.9228477478027344,0,7,4,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,16.303030303030305,69.39314728072195,1.5672741572741575,0.20323122728384335,0.4000395857952094,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,168.0,757.5533866882324,0.865546218487395,0.013706453455168474,0.018018018018018018,apple
7.751953125,1.9228477478027344,0,6,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,14.61111111111111,89.05122300430581,1.2817779450829372,0.07172870789333931,0.1941919940145245,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,16.0,227.18123948574066,3.9050498470601562,0.016438330597766868,0.030925733841530204,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,24.333333333333332,187.91406716903052,1.1655044796349143,0.03886902083267016,0.11491921030773317,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,41.4,199.74297087192537,0.9543511007494464,0.023043652437671286,0.08317862583523296,apple
7.751953125,1.9228477478027344,0,4,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,27.833333333333332,259.6558658679326,2.569303201506591,0.03675373590627828,0.0824545676301988,apple
7.751953125,1.9228477478027344,0,6,4,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,12.5,150.15087900161743,3.3249175824175827,0.027672174122174126,0.06515124334521098,apple
7.751953125,1.9228477478027344,1,5,2,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,20.72972972972973,89.01145331279652,1.2133390840162104,0.09629013802540386,0.23013303206546512,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,18.25,112.52762532234192,2.62289815023686,0.07534766359426248,0.13951043750105654,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,14.8125,109.02932797372341,1.6230073309573863,0.04329602031142812,0.10788512576822948,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,41.25,185.62489038705826,3.2755804383609113,0.013285233022232099,0.0429041419958295,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,32.2,259.14398074150085,6.3046864686468655,0.040065512866096,0.08840826636260579,apple
7.751953125,1.9228477478027344,1,2,4,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,20.576923076923077,71.13097375172835,1.2400877223722786,0.0690535910883369,0.1832925986156855,apple
7.751953125,1.9228477478027344,1,4,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,12.890625,89.53538635745645,1.3298265696052844,0.053445080252955204,0.17038812006628068,apple
7.751953125,1.9228477478027344,0,7,5,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,15.70138888888889,64.42032656404707,1.328750161646836,0.07631290614062235,0.23706332788403342,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,18.863636363636363,164.07098785313693,3.523088023088023,0.13331545361872288,0.2768568646355675,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,408.25,176.79443111022314,3.5358793121991874,0.10685631249624454,0.1557720888954959,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,41.875,228.5408889055252,0.8669131429516512,0.12024786143862756,0.22172035518202635,apple
7.75201416015625,1.92293905839324,0,4,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,9.690140845070422,62.58701024928563,1.2514953560470887,0.06121621063407199,0.19191677879681848,apple
7.7520751953125,1.923030361533165,1,7,2,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,15.39080459770115,63.18836233944729,1.2928937535545009,0.08925207920136678,0.2248933368959813,apple
7.751953125,1.9228477478027344,0,3,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,13.99367088607595,75.14162786399262,1.3900497535933496,0.07543435334536572,0.21107429104934988,apple
7.751953125,1.9228477478027344,1,7,1,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,256.0952380952381,88.62645417168027,0.7358000141628568,0.049412544617798204,0.10348251022725777,apple
7.751953125,1.9228477478027344,0,6,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,16.791666666666668,90.4900273407499,1.8537191684491117,0.13641759972908216,0.3134701139891776,apple
7.751953125,1.9228477478027344,1,7,1,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,14.10135135135135,75.39384980620565,1.1889042398236749,0.08535389661818267,0.24196705625144466,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,57.75,211.1162680387497,0.7984126984126985,0.15780269472129937,0.39436602722788167,apple
7.751953125,1.9228477478027344,1,7,2,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,17.129032258064516,69.76994515426698,1.2560845505652256,0.09097018354356137,0.20303217371222979,apple
7.751953125,1.9228477478027344,1,7,3,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,10.621212121212121,80.62240707874298,0.8955928877925968,0.04750019603928145,0.18132117598286202,apple
7.751953125,1.9228477478027344,0,1,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,19.214285714285715,164.21452125481196,1.9579632449994924,0.021987569292033958,0.055266945983811995,apple
7.751953125,1.9228477478027344,1,7,2,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,19.772222222222222,60.139082966910465,1.1630608141551189,0.0797626059989137,0.205935630339207,apple
7.751953125,1.9228477478027344,1,4,5,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,19.393617021276597,78.93542474381466,1.2814578786446387,0.05332668901338475,0.17142614567566353,apple
7.751953125,1.9228477478027344,0,6,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,17.38888888888889,115.98546449343364,1.7900174671008005,0.035686510691972345,0.11372948518293341,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,9.321428571428571,73.86882548672813,2.1989720125140195,0.05275583726266059,0.122214247740896,apple
7.751953125,1.9228477478027344,3,2,2,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,18.34426229508197,85.2210810614414,1.4237803492752519,0.06357663866570569,0.14794195611215816,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,17.55,90.64356334209442,2.1293127367212734,0.11125977521307262,0.2815710900626345,apple
7.75299072265625,1.9243990145623684,0,5,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,10.359375,79.29642540216446,1.4531684927945079,0.05117709712855806,0.22708343377276677,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,20.35,132.03544619083405,1.5050283537125642,0.09443150859017777,0.22521889363351955,apple
7.751953125,1.9228477478027344,1,3,3,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,18.22680412371134,53.5758089957778,1.4865388789340908,0.1219599342382875,0.293441082541362,apple
7.751953125,1.9228477478027344,3,2,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,9.9,71.97286906242371,1.0876927143503734,0.05472597340211534,0.21923143640063608,apple
7.751953125,1.9228477478027344,0,6,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,58.5,429.6132473150889,3.5803261977573904,0.010817017372723893,0.018914498449476545,apple
7.75494384765625,1.9273132048547268,0,5,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,14.9,190.6385991334915,1.1619755373697156,0.007660895664989055,0.03651683848913144,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,26.375,241.5495112836361,8.662103174603175,0.03350529890164036,0.053539875513443295,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,13.333333333333334,116.99256753921509,1.0382539682539682,0.037676166426166426,0.09507512780844914,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,21.0,175.22539564967155,4.54137323943662,0.06027920767504101,0.1296486862700722,apple
7.751953125,1.9228477478027344,0,7,1,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,15.9,106.61314454873403,1.469480085791561,0.07986303906309532,0.19649583152664307,apple
7.751953125,1.9228477478027344,3,6,2,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,12.25,93.78884292393923,1.4859126775417972,0.055593906475839464,0.14395949669073949,apple
7.751953125,1.9228477478027344,0,0,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,8.25,93.30508571863174,1.9712719298245611,0.030457745513860063,0.1052516798861662,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,20.454545454545453,100.71159535104579,2.5257537783853574,0.05920484370028682,0.22067072274650432,apple
7.751953125,1.9228477478027344,0,4,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,14.262295081967213,73.44199993180447,1.353249568411621,0.09594595036351876,0.23155425865303686,apple
7.75201416015625,1.92293905839324,0,0,5,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,12.214285714285714,109.55770888782683,3.0332630282765054,0.06302292990189995,0.1464919792810528,apple
7.751953125,1.9228477478027344,1,7,1,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,32.58620689655172,51.54787972877766,0.9595010778883846,0.10271958310063203,0.24701712343049873,apple
7.7642822265625,1.9411412328481674,0,6,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,11713.5,408.09040129184723,1.0082644628099173,0.7934900419997291,0.9886895969613843,apple
7.75408935546875,1.9260391853749752,0,4,5,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,21.285714285714285,82.19776242119926,1.2405060994190067,0.08701419896247527,0.2085916406634157,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,9.947368421052632,81.7842476242467,1.1784477907969957,0.04754696351515655,0.1494468623525607,apple
7.751953125,1.9228477478027344,0,5,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,13.796296296296296,81.57917977703943,1.530638399797183,0.056938098892795184,0.17474823721438243,apple
7.751953125,1.9228477478027344,1,4,2,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,17.178571428571427,77.15767483881541,1.2932836301972288,0.06935563400357862,0.17281343322958648,apple
7.7523193359375,1.923395499587059,0,4,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,14.02,79.3864059996605,1.0441274528623956,0.06833146157590816,0.2103852319071515,apple
7.7525634765625,1.9237605184316635,1,7,0,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,17.11320754716981,64.87314314437363,1.1563898132753847,0.0795389250959037,0.21153415681523877,apple
7.751953125,1.9228477478027344,0,4,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,12.115384615384615,90.14472097158432,1.2545294022217097,0.04145808638786657,0.1268365919818439,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,22.266666666666666,116.94011445045471,2.1419698350430054,0.12284636368662584,0.22531544759446237,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,47.166666666666664,193.0382617712021,2.5322184429327286,0.13000748472627427,0.26786851059771066,apple
7.751953125,1.9228477478027344,1,1,4,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,13.942028985507246,80.26279264429341,1.2897711133092746,0.05173130144712865,0.1470784927625019,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,16.625,120.47623763481776,11.698523549158892,0.108547174243798,0.22483880297474335,apple
7.75201416015625,1.92293905839324,0,5,3,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,7.218181818181818,54.40262824405323,1.2200595292460137,0.04783809126490559,0.17578678697597705,apple
7.751953125,1.9228477478027344,0,7,5,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,11.5625,79.58357602357864,1.1167875651157715,0.06059423662230427,0.17945033095855706,apple
7.751953125,1.9228477478027344,0,5,5,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,8.9765625,70.94736007973552,1.1460710402431418,0.049003238860125434,0.15135578039407413,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,16.973684210526315,104.90458239379682,1.1512180779375658,0.0563684828200645,0.1439093583011645,apple
7.751953125,1.9228477478027344,0,2,4,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,11.90625,83.6926488429308,2.5399516668793165,0.06409351970437159,0.17350907904612983,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,17.0,217.64570593833923,3.147325205840877,0.005124365926862247,0.008564657664300866,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,17.2,153.90478932857513,2.018822872676084,0.02270291705069575,0.07915895971034204,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,12.225,87.2083864569664,1.0912634300123532,0.05039077969591434,0.11948242962599598,apple
7.751953125,1.9228477478027344,5,7,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,14.25438596491228,68.14636135937874,1.1261701070863845,0.08186967867281059,0.2245771840696423,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,24.083333333333332,226.40628669659296,2.5871891905950894,0.020339300628048642,0.06790416783643864,apple
7.751953125,1.9228477478027344,1,5,5,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,15.166666666666666,102.02463218569756,1.1266314980882044,0.05551576016991703,0.15712686485531233,apple
7.751953125,1.9228477478027344,1,1,3,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,13.051020408163266,78.4238572266637,1.07387559849817,0.06844463984860144,0.18850168223606484,apple
7.751953125,1.9228477478027344,1,4,3,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,21.901408450704224,69.46762918418563,1.3214508092671433,0.09268563032254651,0.2277293408552117,apple
7.751953125,1.9228477478027344,1,5,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,7.2272727272727275,76.93466417355971,1.7892317570043539,0.02652389323771066,0.08311595672911977,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,105.77777777777777,141.56256136629315,1.1121194672638386,0.11897062208764082,0.2405846949679415,apple
7.751953125,1.9228477478027344,0,5,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,13.0625,84.60419882337253,1.1264286268953276,0.0644891585844113,0.1975569935406406,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,13.46,110.19765824794769,1.6491920234946917,0.027548881762262275,0.08224046070772789,apple
7.751953125,1.9228477478027344,1,7,5,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,27.5,284.4172899723053,2.510531969548363,0.007807253899918529,0.013239402812796161,apple
7.751953125,1.9228477478027344,1,7,4,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,58.11702127659574,61.95734639117058,1.5685629287162453,0.0786692377222442,0.20868187712025302,apple
7.751953125,1.9228477478027344,3,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,15.928571428571429,90.41485173929306,2.206339699827095,0.08536224242157708,0.21609291964258265,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,18.4375,106.82805648446083,1.6799068315641628,0.12696860489942222,0.20801651277881048,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,20.791666666666668,148.62632742524147,1.558039841854552,0.07589964931914485,0.16002123180646946,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,31.0,277.71424677968025,1.6440509219120283,0.020505983206115838,0.04443230271352244,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,23.4,149.53910380601883,1.709462606359158,0.07049222391013144,0.12984380535909637,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,36.5,83.84826328123317,1.4599520243256747,0.07336209829206086,0.21095431635162532,apple
7.751953125,1.9228477478027344,1,6,4,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,9.941176470588236,83.25656483103248,1.658445795737619,0.04446486987289701,0.14190398355580935,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,11.307692307692308,112.28084038771115,2.0689496549961666,0.031631438515204106,0.1356018964029913,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,6552.0,308.1076467037201,1.0337078651685394,0.8001954079140206,0.9837837837837838,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,19.266666666666666,131.06884903113047,1.681436507936508,0.03403966505730505,0.08515005645122124,apple
7.751953125,1.9228477478027344,1,5,4,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,23.46153846153846,115.78759962778825,0.8560048552169758,0.03920573520735034,0.11378434260340994,apple
7.751953125,1.9228477478027344,1,5,5,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,47.666666666666664,86.36921497186025,0.6789550381504403,0.07267927398677995,0.3110374943870516,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,10.68421052631579,94.68801458258378,1.8052156793449043,0.024847273942332857,0.0899446940145282,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,16.071428571428573,176.81959295272827,20.617009836264494,0.04718755028344744,0.12148641446002381,apple
7.751953125,1.9228477478027344,0,0,6,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,14.818181818181818,99.64652917601846,0.9085008086771555,0.02985685323516176,0.10280426869803763,apple
7.751953125,1.9228477478027344,1,2,2,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,28.79605263157895,81.28092198309146,1.3936380159118975,0.12493644792708189,0.2954430174135849,apple
7.751953125,1.9228477478027344,1,3,5,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,12.153846153846153,104.81703738982861,1.5821478455199385,0.029123707270001443,0.1501736370616628,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,31.541666666666668,120.74070941408475,1.0434835856527895,0.17599792819760995,0.3170522252582124,apple
7.751953125,1.9228477478027344,1,5,3,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,15.403846153846153,100.77170227124141,1.9794038718553102,0.05197911199583131,0.1435308671360625,apple
7.751953125,1.9228477478027344,0,0,7,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,21.7,217.4268236398697,2.0948369793261437,0.018892703952730537,0.04049646004636202,apple
7.751953125,1.9228477478027344,0,4,4,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,21.484848484848484,84.08787353833516,0.9152882655740436,0.09126100218075768,0.2029497498304247,apple
7.751953125,1.9228477478027344,0,1,4,0.031005859374810756,0.0,0.9689941406190857,0.0,0.0,13.42741935483871,77.04282949624523,1.399102716259154,0.06048801982255839,0.17836316666946106,apple
