mean_lbp,var_lbp
7.892838196286472,0.8458107775330863
7.89770614989124,0.8084206824873914
7.897751479289941,0.807533405693078
7.8831412489949075,0.9212140403542695
7.897751479289941,0.807533405693078
7.897761341222879,0.8075452842648678
7.897919132149902,0.8077353149594046
7.897751479289941,0.807533405693078
7.898378010878011,0.8027362968902159
7.897790927021696,0.8075809188131444
7.892795389048992,0.8469421082119467
7.892972733318555,0.8471574452773661
7.892817557082687,0.8469690287850762
7.892739968964753,0.846874802479183
8.122289707419018,1.7436985712420257
7.893161161604966,0.8473861719874776
7.892983817335402,0.8471709017554124
7.893061405453336,0.8472650902218335
7.898368298368299,0.8027246102770582
7.897751479289941,0.807533405693078
7.897751479289941,0.807533405693078
7.84809650287738,1.192352507730134
7.84928694900605,1.1831844526645896
7.897751479289941,0.807533405693078
7.892307692307693,0.8499408284023666
7.84809650287738,1.1923525077301342
7.897751479289941,0.807533405693078
7.897751479289941,0.807533405693078
7.898244575936884,0.8081270960011516
7.883578832515003,0.9305814090882171
7.901577909270217,0.8121276877171281
7.960818540433925,0.8795200400507296
7.897830374753451,0.8076284288209644
7.892706716914209,0.8468344160909947
7.8994518994519,0.7942748838609731
7.840159441953164,1.2531754603779643
7.897751479289941,0.807533405693078
7.899773175542406,0.8099644455920856
7.889262314972094,0.8816100115111661
7.89720371492025,0.8155282195541379
7.897820512820513,0.8076165516107826
7.897751479289941,0.807533405693078
7.8475680499776885,1.196220100790887
7.891194029850746,0.8597456466233697
7.897751479289941,0.807533405693078
7.909698996655519,0.7142537555508328
7.898343195266272,0.8082457757081335
7.898284023668639,0.8081745702181298
7.897790927021696,0.8075809188131444
7.897869822485207,0.8076759357165367
7.897751479289941,0.807533405693078
7.894502327643538,0.8490121165430196
7.897751479289941,0.807533405693078
7.897948717948718,0.8077709401709403
7.900128205128206,0.8103905161078238
7.897751479289941,0.807533405693078
7.846687416629613,1.2029959187433927
7.897840236686391,0.8076403058366305
7.897761341222879,0.8075452842648678
7.863845621322257,1.0889213136542433
7.897771203155819,0.807557162642142
7.896164269335001,0.8264705904848372
7.897771203155819,0.807557162642142
7.897751479289941,0.807533405693078
7.898199256214523,0.805275676875548
7.89810650887574,0.8079609117327822
7.904783037475346,0.8159534539134561
7.962712,0.2969376050560002
7.9600929535232385,0.31796065102980703
7.801543209876543,1.551047001219327
7.960087096774194,0.33428760531737806
7.960059970014992,0.31792503388485654
7.973471333333333,0.21257556317822177
7.959987969924812,0.31849527805076644
7.963948,0.2982642532960002
7.96404,0.2863868783999997
7.960614692653674,0.318523760083976
7.972230271668823,0.30137373222722236
7.972594285714286,0.2184946411102049
7.96090119760479,0.318510205806949
7.960059970014992,0.31792503388485654
7.960059970014992,0.31792503388485654
7.960059970014992,0.31792503388485654
8.010748666666666,0.2504411328315556
7.962712,0.2969376050560002
7.973356,0.21245409726400014
7.960059970014992,0.31792503388485654
7.814212678936605,1.453315382170533
7.959987969924812,0.31849527805076644
7.960059970014992,0.31792503388485654
7.9712256,0.22936723390463917
7.968072,0.25476460281600005
7.960059970014992,0.31792503388485654
7.960631184407796,0.31854155063173056
7.960059970014992,0.31792503388485654
7.78956296593902,1.6737645561107335
7.973384,0.21248358854399974
7.960059970014992,0.31792503388485654
7.95987915407855,0.319357085094149
7.963923809523809,0.30214884861678
7.962824933687003,0.2960424176276482
7.972941828254847,0.21573322930302885
7.973354666666666,0.2124526928782228
7.842614770459082,1.4705392707598774
8.080662668665667,0.4336164724144674
7.960368815592204,0.318258454679707
7.960350824587706,0.31823903734189884
7.960059970014992,0.31792503388485654
7.960059970014992,0.31792503388485654
7.8937,0.8392003100000002
7.894922222222222,0.8406808828395059
7.846667614040074,1.224890486791138
7.816675628444683,1.4429683275025456
7.8458080576165505,1.2697937358337628
7.852215719063545,1.160810307980336
7.84662859248342,1.2092517139356018
7.888140267927502,1.0122706942728987
7.857213664785725,1.1545014936183673
7.859642822943599,1.2567769288259676
7.850637830531385,1.1725882980805518
7.845893237197585,1.2137961692905805
7.8522128674980864,1.2275173894719946
7.838952175697865,1.276069961177532
7.860981605492922,1.1752148709848598
7.8563,1.2684503099999997
7.837954206072673,1.2703315041249172
7.856459054209919,1.1285886151054487
7.935716970886763,1.2698746258800686
7.839621045508374,1.2616604697777407
7.83314084584502,1.3139608054938015
7.868441127694859,1.0427751818574347
7.844711042311662,1.2918038122722881
7.824631327222001,1.3832324000278948
7.835368501031152,1.31656845478552
7.880845015194589,1.050060495634646
7.787508877840909,1.6727541281172065
7.782475158084914,1.6928816784705032
7.842222222222222,1.4549754538852584
7.862141527001862,1.1222427136758806
7.8538064273318415,1.1873170915989764
7.829365079365079,1.3530438342808944
7.828748558246828,1.3440581801449805
7.832494588744589,1.3122287337369523
7.836975673898751,1.2948957844181026
7.843793422880964,1.2267111310174177
7.850696320931199,1.1783111967002453
7.888759018759019,0.9756052420723416
7.8353908404422565,1.292792487253027
7.838830732767134,1.2633786051625482
7.839105699171574,1.2612674305883398
7.839105699171574,1.2612674305883398
7.863028709182555,1.1355233274685728
7.86656976744186,1.1942810906474546
7.8279931093884585,1.3487943358698322
7.853288772643611,1.2476320687948028
7.835326728607361,1.2902688848299584
7.847472579876014,1.235366764269596
7.736666666666666,2.0473222222222223
7.794563279857398,1.601654123811249
7.832404141540562,1.3321346342575087
7.852063492063492,1.1616068531116148
8.052899733312104,1.342622149203049
7.843605150214592,1.2529655436644624
7.855022354694486,1.138802644805782
7.835055884286653,1.2923463643983146
7.852510288065844,1.1581644803468307
7.852292441140025,1.1598429479354284
7.851799547257586,1.1636402477462593
7.86664608735916,1.0490480351100966
7.858763792598379,1.1099419929317735
7.83264337362698,1.3108447705932
7.893688888888889,0.8391868365432096
7.854098523144018,1.1459245738990977
7.829939583799508,1.3315627844456537
7.838964480456607,1.2623517177925334
7.836254635980287,1.283607615290579
7.808822467691863,1.492871409605664
7.855022354694486,1.138802644805782
7.8435838514913945,1.2270659340566088
7.835055797530991,1.2923470298239308
7.826812561676438,1.355766835651109
7.850156087408949,1.1762981025878134
7.835055884286653,1.2923463643983146
7.886311787072243,0.8972651043097344
7.855439642324888,1.1393407530633595
7.838753455642121,1.2639719067956734
7.836227001813941,1.2833623905536178
7.8408,1.2482553600000001
7.853903079493913,1.1474310538673367
7.822222222222222,1.390617283950617
7.850658950747656,1.1726157269734023
7.842573972996266,1.2346252620516964
7.850156087408949,1.1762981025878134
7.832373941440195,1.3146534832374843
7.830107406578653,1.3317876590836522
7.837335670464505,1.2748549521807286
7.893933333333333,0.8394831955555556
7.823391956708892,1.3816739453737508
7.848324514991182,1.1903984273178867
7.839578046474598,1.2576404250303084
7.829939583799508,1.3315627844456537
7.840743458058205,1.2486896893831017
7.857026325546904,1.1233479240381488
7.8698545095667125,1.0242260747861807
7.8612905621147995,1.0904351949231788
7.8612905621147995,1.0904351949231788
7.840409638554217,1.251470675569749
7.831184573002755,1.3220247675856995
7.837984786132934,1.269872781412135
7.8487139435593045,1.1874009806521877
7.830534825870647,1.3282749966388092
7.849173553719008,1.183862953350181
7.853537852548244,1.1502460189778723
7.839105699171574,1.2612674305883398
7.8456823508202636,1.2107272565895342
7.843181818181818,1.229953512396694
7.837837837837838,1.2710007304601905
7.8521825396825395,1.1617611095364075
7.849399656946827,1.1821222810976522
7.826848018923714,1.355234240059647
7.854289911462263,1.145163932785425
7.855042225534029,1.138828276905529
7.852017380509,1.161962100256577
7.819840510366826,1.408818475360505
7.848438022051454,1.1906524215680225
7.854204403654953,1.145832965021867
7.846698755789665,1.2029086822062443
7.835918792295679,1.285727018912857
7.866891891891892,1.0618306824457946
7.840755735492578,1.2485953802808691
7.8487215605924785,1.187342349030595
7.856376060234122,1.1283636820531537
7.837886565669212,1.2755847658981465
7.845817386550027,1.2096886293095177
7.846173699832236,1.206947870718806
7.850287259209193,1.175288021571366
7.867611940298508,1.0417271329917577
7.849436481015428,1.1818387786275555
7.849436481015428,1.1818387786275555
7.849421097770154,1.1821501794519678
7.836583483406226,1.2806271748545501
7.835664156549357,1.2876804781625089
7.848126728689968,1.1919206799418511
7.849337170765742,1.1829958104393703
7.857142857142857,1.1224489795918369
7.854416743613419,1.1434715665525228
7.85424507363017,1.1447949123975654
7.8379787853472065,1.269918843224782
7.846034356725146,1.2203552532055801
7.872512,1.003650809856
7.865407048385772,1.0586283502895955
7.86765,1.0453334775000005
7.840015879317189,1.254278046591833
7.849334600760456,1.1861229585573674
7.843211334120425,1.229726641288303
7.838787878787879,1.2637076216712582
7.842952640994256,1.2317149990752676
7.849176005273566,1.183844080426231
7.884339869281046,0.9119037799137084
7.867595356550581,1.0417061579883886
7.82320987654321,1.3830662399024536
7.833867179158659,1.301462452570027
7.83340582862114,1.3049997530934734
7.851749760306808,1.1643833237655228
7.869020866773676,1.030677532469875
7.846560966231651,1.2039687330630253
7.8937,0.8392003100000002
7.834551161993194,1.2962173860566437
7.836052033863308,1.284704793493179
7.8551217088922005,1.1389307974075116
7.835299979022446,1.2921260532892802
7.84031484442258,1.2528673956460803
7.839736471981642,1.256645899906748
7.827642276422765,1.3491546037411597
7.838753455642121,1.2639719067956734
7.833128834355828,1.3071233392299295
7.835055884286653,1.2923463643983146
7.835055884286653,1.2923463643983146
7.8937333333333335,0.839240728888889
7.835055884286653,1.2923463643983146
7.852063492063492,1.1616068531116148
7.851890311096041,1.163513210652078
7.859405089087068,1.104992358328842
7.835918792295679,1.285727018912857
7.835159375572,1.2915525639621863
7.854812332974353,1.1404218775488273
7.8937333333333335,0.839240728888889
7.893688888888889,0.8391868365432096
7.8528693528693525,1.2085113028336474
7.8621069865347994,1.0868360297179696
7.8277347114556415,1.3484469787175952
7.822798185095407,1.3890109780413329
7.855022354694486,1.138802644805782
7.825261158594492,1.3673770685483249
7.8277347114556415,1.3484469787175952
7.828639496298817,1.3430511312469855
7.893688888888889,0.8391868365432096
7.822451636904762,1.3891425013812493
7.876029629629629,0.9763943102331963
7.840917480865307,1.2473529051833079
7.8446637426900585,1.218560705644472
7.832088535136019,1.315097458879079
7.829444351183482,1.3353559611889234
7.891289198606271,0.8578683728101594
7.893688888888889,0.8391868365432096
7.83877858758482,1.2640051429845847
7.846698755789665,1.2029086822062443
7.858038904327114,1.115535812698442
7.841491841491841,1.2429404317516208
7.84572742022715,1.210786233975011
7.855042225534029,1.138828276905529
7.893688888888889,0.8391868365432096
7.848573713676353,1.188480370399405
7.851063829787234,1.1693073789044817
7.851375247672412,1.1669087016162674
7.850156087408949,1.1762981025878134
7.842832752531749,1.23263643606926
7.8211136306374405,1.399090621756761
7.8825806451612905,0.9255675338189389
7.851752533783784,1.164572519841553
7.878746438746439,0.9553260639118187
7.835986086223253,1.2852107463016103
7.840385542168675,1.2514388875018145
7.863875577973938,1.0704655179365616
7.840725409028188,1.2488283324452545
7.8395034195658635,1.258882536637132
7.8766519823788546,0.9715694075180965
7.847103513770181,1.2010155555581319
7.835480724808788,1.290473575433097
7.893688888888889,0.8391868365432096
7.8292703692141785,1.336688439458311
7.853730209499441,1.1651356137635414
7.83519090077732,1.3553539644713881
7.828132144490169,1.3459186876132794
7.834183673469388,1.299035558100791
7.825012103606875,1.3804479846029587
7.841358679918942,1.2439634922114005
7.83792017873464,1.2703687016614689
7.832982683282085,1.3082437496596713
7.893688888888889,0.8391868365432096
7.896244444444444,0.8422792291358026
7.839240506329114,1.26090247603608
7.836772548110364,1.2791764140667046
7.82678353747025,1.3557277573466782
7.8584098765432095,1.1126732245938118
7.826895212257607,1.395104868416514
7.849106727767816,1.1843773982525392
7.859405089087068,1.104992358328842
7.852798447104497,1.1559441259891772
7.549387755102041,3.401846563931695
7.82678353747025,1.3557277573466782
7.837373026249623,1.2772837356376987
7.854210505419463,1.1450613799142524
7.851574468085106,1.16537411679493
7.8370780753052225,1.276831844011972
7.826870610088814,1.3558449872055425
7.832526100527392,1.3117436887763017
7.844631185807656,1.2188110451152137
7.8468770545693625,1.2025231203216336
7.838389847313107,1.2685480320365223
7.829012467840887,1.3386635211190432
7.844138772827566,1.222597095243769
7.837323037323038,1.2749519072298998
7.838273015873016,1.2676602556210625
7.854603174603175,1.1420343663391284
7.81500707881076,1.4457209886237932
7.846034356725146,1.2203552532055801
7.860756756756757,1.0945572651570492
7.849176005273566,1.183844080426231
7.856376231827495,1.1283623585959677
7.859224873151247,1.106383378450742
7.842288736626998,1.2368172643893045
7.821550616045396,1.3968795217898355
7.84336035651638,1.2285811699582854
7.845771144278607,1.2100443058340138
7.833867179158659,1.301462452570027
7.812352040105835,1.4665985759702842
7.854416743613419,1.1434715665525228
7.8243784111582775,1.374129768266487
7.855201192250372,1.1390333052742867
7.836772548110364,1.2791764140667046
7.836772548110364,1.2791764140667046
7.815554211198494,1.4415460614054358
7.835055884286653,1.2923463643983146
7.865496658479465,1.0585781833869037
7.838315486813404,1.2684496311839144
7.856523288973384,1.1277628174234033
7.848495382944052,1.1896699251552176
7.826950354609929,1.3544509833509382
7.807799036074193,1.500666500872446
7.893688888888889,0.8391868365432096
7.812554157568195,1.4644307956094695
7.825821596244132,1.3630891137120065
7.886942355889724,0.8919046859002139
7.840792174858109,1.248315469548717
7.827440464045239,1.3506994941891695
7.836227001813941,1.2833623905536178
7.836772548110364,1.2791764140667046
7.8584098765432095,1.1126732245938118
7.839296187683284,1.2598047832405983
7.831184573002755,1.3220247675856995
7.8321430518453905,1.3151702805774388
7.840131610780471,1.253389211884583
7.893688888888889,0.8391868365432096
7.856466186363094,1.1283850283813763
7.863269210330534,1.0765858049835508
7.850547288156438,1.2662630752143285
7.840045666537116,1.255579593717133
7.834183673469388,1.299035558100791
7.849081204416738,1.1845738818057936
7.856806256806257,1.12504549746011
7.817127799736495,1.429535360478822
7.894391891891892,0.8464820626369614
7.847327243323572,1.2055471856693574
7.832927489177489,1.312806473097159
7.832088535136019,1.315097458879079
7.829939583799508,1.3315627844456537
7.829012467840887,1.3386635211190432
7.8581782178217825,1.1212331167532594
7.893688888888889,0.8391868365432096
7.8596626984126985,1.1171109973387503
7.849897697096339,1.178287721892307
7.8285067873303165,1.342535779365697
7.849989417989418,1.1775814813695025
7.856386578036062,1.1282825607433078
7.827878265862762,1.3486399713995763
7.82678353747025,1.3557277573466782
7.830503795721187,1.3282344597854545
7.857497862865549,1.1197102379877195
7.827764976958525,1.3533996129669352
7.853903079493913,1.1474310538673367
7.856386578036062,1.1282825607433074
7.852412736623263,1.1857024071733728
7.855539055539055,1.134818591213007
7.856693540360307,1.1260940937006838
7.853167272510578,1.153101970053397
7.848615049073064,1.1918917569381928
7.855230854518096,1.1371950583716701
7.83371718102257,1.3121229669150976
7.885772669220945,0.9007707631355318
7.852374313130484,1.159212151532426
7.8501338090990185,1.1764696520326812
7.842573972996266,1.2346252620516964
7.8431372549019605,1.2302960399846214
7.819978326002422,1.4077655888717306
7.8354938271604935,1.3437850816117274
7.839711797073556,1.2566133154141639
7.838753455642121,1.2639719067956734
7.828918701983717,1.3393815735993237
7.869055187237006,1.035452372245744
7.848309392265193,1.1905148214034982
7.845945760069691,1.2087012106019654
7.847264673311185,1.1985545334917809
7.840190065213702,1.252940263033982
7.893688888888889,0.8391868365432096
7.840958083832335,1.2470409982430344
7.8517098114413555,1.164331528446401
7.886362484157161,0.8973273261464274
7.831001371742112,1.3234284897100528
7.836203830716863,1.2835401691932717
7.851826735610748,1.1634307988342452
7.836617405582923,1.280366883178162
7.855022354694486,1.138802644805782
7.836055226824458,1.2936743795929961
7.8727441860465115,1.0018524694429425
7.824408732565191,1.3741707389413285
7.834605798242162,1.2957983720875927
7.843723946271422,1.2266199441741443
7.855022354694486,1.138802644805782
7.832982683282085,1.3082437496596713
7.849624060150376,1.1803945955113346
7.820721178263078,1.402089677971999
7.841491841491841,1.2429404317516208
7.838785514205682,1.2677773965728747
7.839578046474598,1.2576404250303084
7.839578046474598,1.2576404250303084
7.839578046474598,1.2576404250303084
7.812222222222222,1.4669617283950613
7.83623112961999,1.2861417560533308
7.855022354694486,1.138802644805782
7.867595356550581,1.0417061579883886
7.837758559652051,1.2716092378174166
7.844632260384823,1.218802782408287
7.82500149853144,1.3696332718912987
7.8341666666666665,1.2991659722222217
7.854416743613419,1.1434715665525228
7.841064749599262,1.2462215893859614
7.849436481015428,1.1818387786275555
7.849436481015428,1.1818387786275555
7.8584098765432095,1.1126732245938118
7.8672,1.0447641599999997
7.893688888888889,0.8391868365432096
7.838529501370976,1.2711751708317103
7.84707540521494,1.2000108265903042
7.834128174900868,1.2997022701428378
7.84032515604587,1.2536446032298532
7.8757142857142854,0.9788387755102042
7.845494729683781,1.2121702839742639
